Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Niger,NER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.57457527,50.34193589,50.13360355,49.96193807,49.86537562,49.86212727,49.58593214,49.45246722,49.42971585,49.48422534,49.60005711,49.48628586,49.45410527,49.49019318,49.58218917,49.72693035,49.76490534,49.79642709,49.82813377,49.87231822,49.94600104,49.60560247,49.43398172,49.37280209,49.37223456,49.41769061,49.32749983,49.28308216,49.26747048,49.27333265,49.3100371,49.21958538,49.22934782,49.30529903,49.42186741,49.56490256,49.46960281,49.41969607,49.38289633,49.33747902,49.2849041,49.01690144,48.81669646,48.65340595,48.50403583,48.36426262,48.05260842,47.82038949,47.65006779,47.53215163,47.4605997,47.30116088,47.21372774,47.18344366,47.20035609,47.25925539,47.25836963,47.31635613,47.42066751
Nigeria,NGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.56777992,55.34925946,55.22951373,55.177025,55.16169399,55.17028923,54.93791408,54.77613269,54.66791547,54.59813715,54.55494881,54.31430133,54.11647445,53.95928528,53.84203139,53.75743176,53.51177646,53.35585867,53.25923491,53.19416672,53.15163171,52.81658518,52.54146244,52.32601615,52.17674844,52.0968096,51.93769066,51.87710953,51.90062431,51.99322322,52.14482455,52.17262153,52.27307221,52.43446462,52.64326926,52.88620246,52.95770369,53.08144854,53.23938902,53.41035079,53.57900818,53.54089539,53.53176873,53.54099784,53.56088972,53.58621498,53.44573123,53.34887746,53.28539089,53.24597031,53.22643051,53.12239495,53.05252456,53.02457038,53.05082396,53.13394776,53.14795166,53.23774609,53.38598302
Nicaragua,NIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.17277367,49.74805687,49.21657814,48.690548,48.34070196,48.23748623,48.20429498,48.35261307,48.63418768,48.96269897,49.28545992,49.47558598,49.66719415,49.85051345,50.02382952,50.18702413,50.18559765,50.21006609,50.24117359,50.26101971,50.26955899,50.18895046,50.09514857,50.01300106,49.98407895,50.03327227,50.0888539,50.23906104,50.45742333,50.70541994,50.96601504,51.37961481,51.7820549,52.20012473,52.67836893,53.23737126,53.8214915,54.48398303,55.19132204,55.88977448,56.55139504,57.25682099,57.89827733,58.4906648,59.05920575,59.61260892,60.18492271,60.72736315,61.238688,61.71474988,62.15425137,62.60077225,63.02240893,63.40191774,63.72071315,63.97330008,64.21182892,64.39931362,64.55082135
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.0339042,61.03716725,61.2596826,61.60855628,61.92963496,62.1457317,62.24461358,62.3035463,62.33396373,62.3862593,62.49430566,62.6513508,62.87323841,63.16182001,63.51448021,63.92596635,64.32777669,64.77124998,65.25333129,65.76602934,66.29601973,66.81561694,67.32491014,67.807135,68.23801839,68.59627934,68.77898403,68.92632249,69.02544856,69.07096842,69.06664605,69.00007229,68.90168195,68.77384643,68.63415732,68.49822254,68.34138488,68.21084637,68.10811267,68.02452309,67.95007066,67.87345876,67.77872368,67.67766287,67.5957265,67.54597835,67.42049028,67.3681918,67.33429486,67.23872368,67.04027839,66.77679604,66.409911,65.99351489,65.61633215,65.32420021,65.0519292,64.85473799,64.69564866
Norway,NOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.03465702,62.92689357,62.9816636,63.12636125,63.241569,63.26420748,63.22373815,63.09395731,62.91182835,62.75282202,62.65584124,62.50883102,62.45688247,62.46717205,62.49570657,62.52810919,62.58541642,62.66108354,62.76447748,62.90893788,63.09424984,63.33745062,63.58049808,63.82588794,64.0675036,64.29059704,64.40087861,64.51317517,64.61207723,64.68189986,64.71875563,64.68290802,64.6416006,64.59355891,64.55252251,64.53142264,64.51190918,64.52370923,64.56712849,64.64524842,64.76006514,64.88790432,65.05212583,65.23914325,65.42103086,65.57278314,65.78613197,65.96984109,66.12369391,66.23937609,66.30110289,66.21124703,66.10545207,65.98231503,65.85288778,65.73465009,65.60396987,65.49492988,65.40173947
Nepal,NPL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.04464599,56.77495972,56.39879442,56.01087488,55.76488689,55.72224584,55.55513886,55.58354865,55.74082328,55.92500634,56.08371638,56.00761994,55.96927317,55.94932107,55.94249904,55.94749295,55.75319923,55.59054772,55.45766025,55.36022556,55.30092362,55.05678642,54.88456003,54.76608754,54.68252929,54.62570685,54.4116005,54.24854484,54.13318744,54.06527439,54.04427225,54.07965183,54.18848729,54.35614734,54.56721346,54.80954804,54.8424715,54.88999116,54.9606267,55.07979085,55.26943822,55.43013613,55.64224115,55.89156151,56.15399831,56.4279283,56.94918416,57.3941382,57.79628401,58.21737729,58.69897663,59.04303504,59.50319022,60.04639557,60.59828414,61.10603019,62.07694387,62.99880203,63.8580639
Nauru,NRU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.47747234,58.38463144,58.5086624,58.76649541,59.0430648,59.28939769,59.37638963,59.44038427,59.51432078,59.63342269,59.79821082,60.0428379,60.28741647,60.56203751,60.90487174,61.34019197,61.49663672,61.79769703,62.21023881,62.64535704,63.03575361,63.56585571,63.98290879,64.33253548,64.67751206,65.03171742,65.20491724,65.37686556,65.5345128,65.63315151,65.64579427,65.62569461,65.57708551,65.5134685,65.46042963,65.43719401,65.35453088,65.31115601,65.32513173,65.38594407,65.46832482,65.67436033,65.85713687,66.03131373,66.21,66.39205098,66.4659924,66.52153083,66.54674737,66.52581097,66.44976662,66.21324297,66.00244782,65.80210534,65.59680983,65.38199323,65.19028216,64.95437932,64.69414402
OECD members,OED,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.83534099,61.72257875,61.70869766,61.76679973,61.84589135,61.92099277,61.92384842,61.94794952,61.98312992,62.04943496,62.1261628,62.22214532,62.32889959,62.44853333,62.60795241,62.80457597,62.90794213,63.07042032,63.28139655,63.52849578,63.80295081,64.10773617,64.42413261,64.7347113,65.02288234,65.27735794,65.4067491,65.52715388,65.63672792,65.73221245,65.8111453,65.84180264,65.86028855,65.87701266,65.91100043,65.9712964,66.00586183,66.07827505,66.17291222,66.26641982,66.34592646,66.43457003,66.50058081,66.5534558,66.60864009,66.66974649,66.66158709,66.66888313,66.67158786,66.63890749,66.55526622,66.40594809,66.23619801,66.0450919,65.84219746,65.63475415,65.44256729,65.24866752,65.05445517
Oman,OMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.36807192,52.9535682,52.63405221,52.36830754,52.1183664,51.87077306,51.52281694,51.20706423,50.92636055,50.69720248,50.52766384,50.60883776,50.76367243,50.9428912,51.07666726,51.12051852,51.50522516,51.76896392,51.94844302,52.08718764,52.19386734,52.06798379,52.01126105,51.98734541,51.97404739,51.98789657,51.96187511,51.96309811,52.01041648,52.16109298,52.46498518,53.49995353,54.61264827,55.80665835,57.06321718,58.35736616,58.63866293,59.07233743,59.54773468,60.00885182,60.46328594,61.1666337,61.98586809,62.91615923,63.91887687,64.93564363,66.81184365,68.4413949,69.76146171,70.80331383,71.62236629,72.99345331,74.14524008,74.99996016,75.55206269,75.88678027,75.8033934,75.61477588,75.36070706
Other small states,OSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.49043965,56.25994981,56.09301271,55.99052159,55.95835801,55.99061839,55.8619104,55.81685851,55.82869036,55.8597364,55.89274541,55.92006977,55.95210569,55.99029601,56.05297733,56.1489681,56.0837967,56.08133696,56.10857995,56.13524126,56.15580999,56.17436304,56.2014396,56.23278637,56.27971138,56.34903235,56.33344709,56.38445244,56.47348849,56.57930454,56.70313986,56.74732169,56.79841868,56.87736866,57.01976795,57.22731368,57.35086014,57.57427428,57.86012369,58.18142372,58.51535916,58.90415596,59.28145887,59.66286253,60.07828855,60.53888804,61.15967393,61.81753143,62.45912851,63.02829482,63.50312382,63.73814558,63.94168936,64.09589372,64.21264957,64.31466491,64.39796418,64.48696925,64.56829948
Pakistan,PAK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.40940868,56.18888137,56.05712068,55.95041352,55.79830612,55.580054,55.20913252,54.81146871,54.41953971,54.08997157,53.85073387,53.57438026,53.39567453,53.29281547,53.23184307,53.19232894,53.15375791,53.15381799,53.18226675,53.23320796,53.2993635,53.30463601,53.35450517,53.42526682,53.49416042,53.55131834,53.42528704,53.30318519,53.19540999,53.121897,53.09448011,52.92864379,52.83648061,52.80588993,52.82188357,52.87925635,52.99785888,53.17389061,53.40412818,53.69255221,54.04005511,54.32719561,54.67243665,55.06483746,55.48707505,55.92562789,56.33343807,56.75640101,57.18956184,57.62852303,58.06729857,58.41698939,58.7679796,59.11313372,59.44363036,59.75335662,59.98627382,60.20754291,60.41741109
Panama,PAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.50949473,52.32655278,52.18100726,52.07044376,51.99677827,51.96242119,51.89623309,51.88549495,51.92403265,52.00588426,52.12669117,52.24769096,52.406773,52.60589688,52.85288166,53.15006607,53.42333843,53.76025683,54.14147771,54.54371761,54.95568078,55.37843335,55.80229506,56.23203227,56.67648854,57.1351581,57.58487988,58.03808367,58.4898953,58.93459854,59.36691479,59.76248435,60.16551538,60.56020353,60.92627889,61.25264083,61.55732719,61.81316669,62.03818542,62.26139238,62.49607303,62.67234973,62.88557558,63.11245578,63.31886157,63.4896765,63.65414519,63.77878637,63.88198751,63.98911493,64.1088021,64.19697595,64.30149795,64.41219836,64.51449435,64.60106837,64.67031353,64.75061052,64.8329646
Peru,PER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.81552021,52.49870293,52.2104912,51.97328765,51.82886478,51.79437252,51.63958984,51.62554668,51.71088877,51.84192107,51.99119689,52.03453334,52.11278529,52.22975476,52.40277138,52.63942144,52.80286001,53.04681215,53.34901833,53.68204706,54.03150059,54.30424567,54.59319678,54.89759336,55.22078292,55.56195883,55.8123217,56.08229321,56.36798691,56.66730652,56.98145653,57.25443379,57.55785586,57.88114395,58.21668893,58.56514382,58.95721001,59.36519499,59.78978459,60.23375456,60.69779286,61.09477921,61.46540227,61.81489953,62.14783024,62.46754978,62.76111968,63.02067282,63.25295668,63.47270163,63.68921602,63.90564099,64.16508296,64.40671516,64.55617894,64.59269737,65.34223337,65.82670092,66.12100436
Philippines,PHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.88404907,49.7963904,49.60624652,49.41766903,49.37376764,49.5266158,49.62296223,49.89335232,50.27472545,50.66738477,51.02035567,51.30679443,51.57799159,51.84032696,52.11247699,52.402115,52.63602056,52.87485424,53.12297028,53.38471805,53.66025573,53.89427261,54.16028442,54.44109768,54.71395899,54.96779395,55.15614958,55.32386094,55.48993187,55.68439659,55.92190084,56.10163432,56.34008097,56.61344618,56.88719616,57.1457436,57.37698526,57.5837573,57.78707,58.01122599,58.26173549,58.46258613,58.68188238,58.91356871,59.16204385,59.44969346,59.83263942,60.26919803,60.7820348,61.33827027,61.87157738,62.15021024,62.40403319,62.62904128,62.85606712,63.1159012,63.31540795,63.59489479,63.91439103
Palau,PLW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.8853009,54.62972436,54.35549866,54.10424209,53.93688253,53.87450979,53.72543878,53.68716353,53.72492173,53.78880695,53.85338977,53.79700947,53.7613527,53.74367473,53.74742618,53.77240684,53.70164068,53.66763428,53.66311576,53.6822403,53.72228702,53.69891366,53.71816723,53.77815581,53.8839967,54.04020554,54.1479408,54.32283696,54.54915346,54.80629981,55.08196885,55.32790172,55.57184469,55.82082302,56.07949288,56.34158849,56.50263217,56.66797206,56.83194661,56.99417844,57.1599118,57.20472351,57.2927388,57.40719227,57.52563837,57.6363958,57.75111537,57.86034956,57.98276168,58.15089234,58.37997283,58.61348179,58.91396162,59.25919126,59.6128848,59.9536741,60.2229126,60.48235632,60.73879635
Poland,POL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.7500773,60.55970693,60.66119815,60.9857162,61.39822479,61.8197554,62.42460819,62.94783013,63.44043211,63.97464118,64.56161166,64.97233553,65.44553618,65.91547023,66.28025828,66.48889497,66.46964784,66.34143377,66.1349432,65.92686297,65.76494694,65.60438474,65.48880222,65.39425134,65.29441719,65.18862968,65.02663056,64.9186531,64.87137188,64.87704535,64.92943542,65.06560627,65.19607901,65.36286841,65.62557381,66.00709573,66.32391462,66.7871869,67.34207728,67.90144715,68.41840922,68.86757816,69.24664044,69.58541301,69.93617479,70.31210837,70.62948367,70.92446295,71.16175479,71.29758784,71.31008654,71.06212577,70.78078546,70.43451995,69.98487494,69.42422084,68.87713146,68.18942444,67.42990642
Pre-demographic dividend,PRE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.33958999,54.0574077,53.82928531,53.65470457,53.54180652,53.48875348,53.21479474,53.03870204,52.92897667,52.85447455,52.80092295,52.55163845,52.36344725,52.22756197,52.1384464,52.08838629,51.87305002,51.73327619,51.65026874,51.61055118,51.610738,51.39543959,51.24558667,51.15352401,51.11244815,51.1163058,50.98024765,50.91923798,50.9200711,50.9686962,51.05305863,51.05815097,51.12081211,51.22719247,51.36776118,51.53901009,51.54319519,51.59283595,51.68003644,51.79309558,51.92008871,51.91373883,51.94945657,52.01389415,52.09580732,52.18956823,52.13898263,52.1213494,52.13356237,52.17530803,52.24637307,52.29457775,52.38951157,52.52486944,52.6958904,52.89915496,53.05891503,53.2591079,53.49433526
Puerto Rico,PRI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.09822996,53.07418653,53.93903566,54.6377598,55.20216913,55.72500027,55.74455089,55.97522881,56.30461453,56.61505574,56.85009767,57.53056266,58.21181196,58.83692049,59.4009718,59.92294354,60.06527851,60.13376101,60.20458965,60.30453769,60.42260452,60.5895132,60.76611655,60.98723713,61.26330929,61.58954198,61.89631508,62.20528053,62.504902,62.77550277,63.00784508,63.29129179,63.54565549,63.77459275,63.9959059,64.22125091,64.35064993,64.5241626,64.73051001,64.9267991,65.08130369,65.17471615,65.2515277,65.32699558,65.42314867,65.54109996,65.62098141,65.71815703,65.85895025,66.04569948,66.25827795,66.11471628,65.92734433,65.71459232,65.51453062,65.37052294,65.11811156,64.82667108,64.48906368
"Korea, Dem. People’s Rep.",PRK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.05876275,58.42673263,58.94982122,59.96723873,60.48798693,60.0575492,60.08445114,58.81768118,57.01403573,55.69185728,55.23400461,54.56999588,54.85710562,55.69550766,56.50041957,57.02425968,57.64460536,58.11762372,58.53759374,59.0786164,59.79908586,60.9035019,61.83889509,62.72549332,63.69927431,64.79500338,65.39175786,66.32737899,67.35971904,68.14503829,68.53453896,68.85328119,68.74935403,68.39516381,68.08282165,67.9549804,67.78689049,67.82118611,67.9842034,68.12521507,68.1669496,68.14588523,68.04473952,67.9145004,67.84217965,67.86945556,67.86961672,67.99355441,68.20121001,68.41864538,68.60440145,68.76824207,68.85067707,68.91864685,69.07540928,69.36120089,69.62979793,70.03544853,70.46336609
Portugal,PRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.67431875,62.62666029,62.571771,62.49466068,62.38940846,62.27833018,61.99561736,61.82340063,61.73912933,61.67567303,61.57317826,61.73228565,61.82034297,61.85622781,61.90491677,62.00635156,61.99948658,62.08830773,62.24801112,62.43824235,62.64662653,62.93074586,63.21816327,63.5061083,63.80426602,64.12276175,64.39785518,64.709545,65.06263437,65.43586569,65.79758966,66.14376351,66.46459263,66.75039813,67.00356912,67.22735617,67.34929475,67.47800372,67.59598443,67.67611066,67.70081747,67.68609134,67.62387629,67.52476506,67.42663802,67.35972183,67.07962663,66.86001504,66.69100132,66.53796434,66.37008782,66.15786356,65.92945029,65.6794539,65.41660964,65.15130516,64.96154486,64.77522001,64.58823464
Paraguay,PRY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.8294007,48.92706651,48.94770939,48.93262711,48.94219847,49.00980801,49.23763001,49.50676576,49.79423238,50.07781566,50.35888285,50.74997841,51.17004999,51.58472464,51.95171326,52.25374663,52.71649591,53.03967147,53.27281018,53.48211473,53.69419715,53.86087374,54.06915218,54.27579655,54.42506199,54.50077662,54.50353337,54.49026064,54.47278281,54.47735208,54.52284466,54.56743753,54.64920711,54.78225213,54.97887526,55.24196629,55.53177899,55.86891019,56.25371121,56.68725386,57.16759521,57.61162867,58.12896039,58.68863797,59.24263103,59.76405609,60.26697179,60.6839093,61.05307158,61.43204414,61.84267976,62.20625086,62.62471165,63.0515972,63.41575137,63.68411956,63.9178934,64.05463706,64.12927939
West Bank and Gaza,PSE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3527314,49.32172586,49.30046484,49.28669279,49.28566547,49.30426461,49.26629844,49.32622007,49.45521259,49.64453579,49.91878109,50.24644175,50.58585915,50.97599702,51.43876898,51.95637963,52.55756983,53.17194912,53.7857312,54.38212383,54.9525339,55.41242163,55.86856574,56.30698164,56.71340563,57.0805751,57.35764576,57.64318833,57.91933298
Pacific island small states,PSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.53246861,50.43101992,50.36250589,50.33442044,50.38093084,50.53311989,50.65971322,50.89271234,51.2276531,51.6386923,52.10118444,52.32923086,52.57259826,52.84275461,53.14475185,53.47457172,53.70145437,53.94520653,54.19696495,54.43948389,54.65743439,54.76167236,54.86327815,54.94074208,55.0004902,55.07437375,55.19212382,55.32713221,55.48658479,55.66262927,55.84044225,56.0247699,56.20053784,56.40464764,56.66638859,56.98448134,57.13845979,57.36151046,57.61630476,57.85716678,58.07488321,58.57837612,59.00605577,59.38757358,59.75579338,60.1157135,60.2834344,60.44825592,60.60970601,60.75907423,60.88104571,60.84346609,60.81355178,60.74583509,60.61985916,60.46063924,60.45306135,60.42795653,60.42612785
Post-demographic dividend,PST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.95194064,62.86194873,62.86685872,62.94030516,63.0338673,63.12382121,63.13010209,63.16923378,63.22456106,63.30344884,63.3840356,63.51044396,63.62967612,63.75411492,63.92365015,64.14485752,64.27302452,64.4763714,64.73832838,65.03433101,65.34752454,65.68240193,66.01816943,66.33818453,66.62943647,66.88053761,66.98832055,67.08441157,67.16372788,67.21891273,67.2472625,67.21417187,67.16379879,67.11238644,67.08750317,67.10163121,67.08964391,67.12587533,67.1918298,67.25543411,67.29996273,67.33491792,67.3440536,67.341048,67.34797862,67.3690349,67.31109505,67.27147236,67.22695551,67.14279079,67.00275937,66.78524513,66.55013657,66.29469235,66.02715463,65.75424779,65.49430174,65.2256094,64.95424441
